loc,v(g),n,v,e,lOComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,defects
90,23,0,0,0,0,0,0,0,0,1
68,20,0,0,0,0,0,0,0,0,1
89,21,0,0,0,0,0,0,0,0,1
97,23,0,0,0,0,0,0,0,0,1
83,21,0,0,0,0,0,0,0,0,1
27,5,47,212.61,2487.51,0,13,10,29,18,1
48,12,0,0,0,0,0,0,0,0,1
351,30,676,4366.58,210905.61,107,23,65,403,273,1
48,11,142,784.35,15988.59,1,20,26,89,53,1
80,12,0,0,0,0,0,0,0,0,1
4,1,7,19.65,49.13,0,5,2,5,2,1
4,1,7,19.65,49.13,0,5,2,5,2,1
6,2,22,88,580.8,0,11,5,16,6,1
4,1,7,19.65,49.13,0,5,2,5,2,1
6,1,31,111.13,700.14,0,7,5,22,9,1
16,4,32,142.7,1987.63,0,15,7,19,13,1
4,1,10,33.22,99.66,0,6,4,6,4,1
87,4,0,0,0,0,0,0,0,0,1
77,10,0,0,0,0,0,0,0,0,1
37,7,0,0,0,0,0,0,0,0,1
27,6,72,356.7,6063.94,0,17,14,44,28,1
32,6,107,553.18,18255.01,0,22,14,65,42,1
7,1,31,111.13,700.14,0,7,5,22,9,1
26,4,50,235.02,2350.22,0,13,13,30,20,1
13,3,35,158.32,1295.38,0,12,11,20,15,1
23,4,53,262.57,3817.4,0,18,13,32,21,1
74,13,0,0,0,0,0,0,0,0,1
34,2,0,0,0,0,0,0,0,0,1
28,3,0,0,0,0,0,0,0,0,1
4,1,7,19.65,49.13,0,5,2,5,2,1
4,1,7,19.65,49.13,0,5,2,5,2,1
29,4,63,306.05,3607.05,4,15,14,41,22,1
24,5,58,250.67,1921.82,0,8,12,35,23,1
23,5,57,276.9,1912.37,0,13,16,40,17,1
32,6,54,229.39,1217.52,0,6,13,31,23,1
87,13,0,0,0,0,0,0,0,0,1
24,6,73,339,8437.37,0,16,9,45,28,1
21,3,40,166.8,3035.71,0,13,5,26,14,1
23,3,47,209.59,3817.59,0,15,7,30,17,1
97,27,364,2113.88,102258.81,3,24,32,235,129,1
52,7,160,845.66,25007.5,0,18,21,91,69,1
43,15,0,0,0,0,0,0,0,0,1
36,12,0,0,0,0,0,0,0,0,1
126,10,263,1390.06,81940.43,21,20,19,151,112,1
45,11,105,566.19,13211.18,7,24,18,70,35,1
11,2,19,65.73,402.59,0,7,4,12,7,1
13,1,0,0,0,0,0,0,0,0,1
4,1,7,19.65,49.13,0,5,2,5,2,1
35,8,69,331.71,8053.12,9,19,9,46,23,1
23,1,0,0,0,0,0,0,0,0,1
24,1,0,0,0,0,0,0,0,0,1
26,5,59,307.36,2743.17,0,17,20,38,21,1
13,1,0,0,0,0,0,0,0,0,1
33,5,101,541.11,10748.47,0,19,22,55,46,1
21,3,61,249.34,3085.52,0,9,8,39,22,1
11,1,36,137.06,959.45,0,7,7,22,14,1
15,2,24,96,555.43,0,9,7,15,9,1
38,29,247,1245.97,42113.63,2,13,20,143,104,1
38,29,247,1245.97,42113.63,2,13,20,143,104,1
187,17,288,1522.2,76327.25,24,18,21,171,117,1
34,4,85,417.09,4066.59,0,10,20,46,39,1
55,4,130,737.42,5485.65,6,10,41,69,61,1
23,3,96,461.51,4153.55,0,8,20,51,45,1
23,3,96,461.51,4153.55,0,8,20,51,45,1
9,2,24,96,528,0,8,8,13,11,1
102,21,371,2250.52,70891.35,13,21,46,233,138,1
37,3,118,644.21,9126.35,1,17,27,73,45,1
39,7,132,687.65,14320.27,5,17,20,83,49,1
27,3,54,264.97,2434.43,0,14,16,33,21,1
126,9,366,2096.42,83764.27,13,19,34,223,143,1
38,9,0,0,0,0,0,0,0,0,1
20,4,43,185.84,1817.13,0,11,9,27,16,1
42,6,0,0,0,0,0,0,0,0,1
66,16,0,0,0,0,0,0,0,0,1
71,5,279,1680.24,36210.9,0,16,49,147,132,1
28,8,150,792.81,20028.89,0,20,19,102,48,1
36,6,74,351.86,7932.88,0,16,11,43,31,1
49,3,35,136.74,1172.07,11,8,7,20,15,1
6,1,11,36.54,109.62,0,6,4,7,4,1
7,2,14,48.43,174.36,0,6,5,8,6,1
92,19,0,0,0,0,0,0,0,0,1
20,5,0,0,0,0,0,0,0,0,1
27,3,151,761.7,21148.47,0,16,17,92,59,1
55,6,158,816.85,29523.23,12,22,14,112,46,1
8,1,15,51.89,151.35,1,5,6,8,7,1
26,3,73,350.94,5848.95,4,16,12,48,25,1
55,4,188,948.35,31685.92,3,16,17,117,71,1
69,2,586,3973.88,33357.64,2,6,104,295,291,1
10,2,18,62.27,155.67,0,5,6,12,6,1
52,3,128,733.17,6115.74,11,12,41,71,57,1
15,2,47,206.44,1524.47,0,8,13,23,24,1
139,12,485,2853.08,135521.39,29,19,40,285,200,1
25,3,55,237.71,2236.6,0,9,11,32,23,1
14,1,74,347.83,3260.93,0,10,16,44,30,1
8,1,31,114.71,382.38,0,4,9,16,15,1
406,33,1057,6293.59,208853.8,20,8,54,609,448,1
92,15,212,1208.49,33676.68,21,22,30,136,76,1
69,9,208,1106.96,38058.37,7,20,21,135,76,1
87,1,155,959.42,2141.32,15,4,69,78,77,1
58,1,118,679.08,1575.46,5,4,50,60,58,1
64,1,137,839.71,1704.87,0,4,66,70,67,1
61,2,118,685.27,2790.02,9,7,49,61,57,1
33,7,102,531.36,7439.1,0,14,23,56,46,1
8,2,25,102.19,632.28,0,9,8,14,11,1
48,9,147,787.56,32799.55,0,24,17,88,59,1
87,10,0,0,0,0,0,0,0,0,1
26,3,63,292.56,2758.45,13,11,14,39,24,1
7,3,46,191.82,1381.08,0,8,10,28,18,1
11,1,17,60.94,298.63,0,7,5,10,7,1
31,3,88,451.38,4034.18,0,11,24,49,39,1
129,16,0,0,0,0,0,0,0,0,1
20,11,128,685.77,12508.38,0,16,25,71,57,1
20,7,103,472.25,9190.73,0,11,13,57,46,1
12,4,46,225.72,1876.27,0,14,16,27,19,1
63,9,106,520.13,12780.35,22,16,14,63,43,1
18,2,31,142.13,1193.92,1,14,10,19,12,1
27,10,93,488.06,7704.33,0,17,21,54,39,1
17,2,31,142.13,1193.92,1,14,10,19,12,1
17,2,31,142.13,1193.92,1,14,10,19,12,1
35,10,90,412.65,10109.84,0,14,10,55,35,1
18,4,52,247.25,5872.29,0,19,8,32,20,1
69,22,185,1064.65,21095.36,0,19,35,112,73,1
12,3,40,183.4,2750.98,0,16,8,25,15,1
12,2,16,59.21,284.19,0,8,5,10,6,1
26,5,64,317.07,5005.15,0,17,14,38,26,1
73,15,252,1506.27,35397.45,4,21,42,158,94,1
70,8,178,920.25,20203.6,6,14,22,109,69,1
53,6,147,741.53,11864.41,4,12,21,91,56,1
46,2,113,593.02,5400.68,7,10,28,62,51,1
41,7,139,796.18,14958.55,2,20,33,77,62,1
214,13,485,3039.39,145652.41,65,26,51,297,188,1
167,13,541,3654.39,109266.38,8,23,85,320,221,1
21,3,49,224.66,3302.55,0,14,10,28,21,1
34,9,107,519.79,14394.57,0,16,13,62,45,1
15,2,27,102.8,462.59,1,6,8,15,12,1
28,5,67,331.93,4237,0,14,17,36,31,1
148,14,475,3083.63,117618.47,10,27,63,297,178,1
42,7,149,808.51,21794.71,3,20,23,87,62,1
145,19,392,2610.02,44953.74,1,16,85,209,183,1
54,3,194,1121.58,23735.14,5,18,37,107,87,1
34,9,352,2062.01,75426.13,0,20,38,213,139,1
40,3,0,0,0,0,0,0,0,0,1
43,8,66,320.63,2829.06,4,12,17,41,25,1
97,33,462,2424.54,275104.76,31,23,15,314,148,1
74,7,252,1383.95,71619.26,13,23,22,153,99,1
28,4,69,338.58,5534.41,0,17,13,44,25,1
32,9,50,250,1985.29,0,15,17,32,18,1
81,15,266,1485.6,30348.69,4,13,35,156,110,1
11,2,17,56.47,197.65,0,5,5,10,7,1
11,2,17,56.47,197.65,0,5,5,10,7,1
7,1,13,44.97,157.4,0,7,4,9,4,1
99,20,136,691.89,13146,36,17,17,98,38,1
7,2,12,39.86,186.03,0,7,3,8,4,1
12,5,35,151.27,2117.74,0,14,6,23,12,1
26,1,74,339.29,5700.03,7,14,10,50,24,1
80,14,191,1072.41,18215.19,3,15,34,114,77,1
96,5,341,2117.42,60777.9,17,20,54,186,155,1
24,2,59,250.63,3790.74,2,11,8,37,22,1
78,13,347,2006.13,109584.95,16,23,32,195,152,1
269,75,1119,7977.67,789789.1,19,45,95,701,418,1
234,23,637,4104.16,243786.81,81,27,60,373,264,1
31,4,103,551.83,7481.51,0,15,26,56,47,1
32,4,103,551.83,7481.51,0,15,26,56,47,1
42,15,194,995.08,50002.82,6,21,14,127,67,1
115,19,246,1326.51,41287.63,20,18,24,163,83,1
34,6,105,529.66,15889.84,1,20,13,66,39,1
53,10,182,1010.94,42555.56,1,26,21,114,68,1
29,3,101,530.04,6201.48,0,13,25,56,45,1
10,2,29,129.32,711.28,0,11,11,18,11,1
11,2,33,149.28,889.45,0,11,12,20,13,1
38,5,146,810.97,12975.52,0,16,31,84,62,1
23,3,0,0,0,0,0,0,0,0,1
7,2,23,94.01,417.83,0,8,9,13,10,1
14,6,66,306.49,1907.08,0,7,18,34,32,1
36,6,157,857.13,13658.79,1,13,31,81,76,1
16,2,0,0,0,0,0,0,0,0,1
42,7,116,617.34,12288.08,0,19,21,72,44,1
15,2,35,151.27,806.76,0,8,12,19,16,1
15,2,35,151.27,806.76,0,8,12,19,16,1
15,3,45,197.65,1277.15,0,8,13,24,21,1
15,3,45,197.65,1277.15,0,8,13,24,21,1
50,11,0,0,0,0,0,0,0,0,1
12,2,30,125.1,477.65,0,7,11,18,12,1
294,117,1494,9417.85,821500.74,17,22,57,1042,452,1
40,7,107,548.83,10702.25,1,15,20,55,52,1
10,6,151,774.52,18041.8,0,18,17,107,44,1
80,11,0,0,0,0,0,0,0,0,1
79,3,168,979.93,14173.92,0,15,42,87,81,1
73,10,0,0,0,0,0,0,0,0,1
78,9,239,1434,50039.05,0,26,38,137,102,1
23,2,47,225.95,1535.1,0,11,17,26,21,1
49,7,0,0,0,0,0,0,0,0,1
76,3,237,1405.58,33064.71,0,19,42,133,104,1
70,4,252,1523.19,38699.58,4,23,43,157,95,1
162,27,492,3261.64,107986.84,19,25,74,296,196,1
44,16,474,2675.19,148186.3,6,22,28,333,141,1
30,5,106,592.01,8702.49,0,18,30,57,49,1
22,3,77,338.21,4150.74,0,10,11,50,27,1
17,3,30,120,1300,0,10,6,17,13,1
84,11,0,0,0,0,0,0,0,0,1
91,11,233,1340.89,31944.7,18,20,34,152,81,1
65,12,213,1236.97,30580.56,0,20,36,124,89,1
39,8,106,520.13,15303.84,7,17,13,61,45,1
32,4,33,140.18,1012.42,9,10,9,20,13,1
159,10,419,2376.75,150554.58,39,22,29,252,167,1
33,2,45,200.67,983.3,9,7,15,24,21,1
57,12,216,1275.89,30572.25,1,21,39,127,89,1
27,2,39,171.3,770.85,4,7,14,21,18,1
37,2,102,556.86,4269.28,4,11,33,56,46,1
286,85,1614,10966.19,583632.03,4,16,95,982,632,1
29,3,87,408.94,6309.33,2,12,14,51,36,1
12,2,0,0,0,0,0,0,0,0,1
35,12,136,680,19266.67,0,17,15,86,50,1
19,1,0,0,0,0,0,0,0,0,1
15,6,0,0,0,0,0,0,0,0,1
101,18,0,0,0,0,0,0,0,0,1
151,20,541,3327.01,184330.69,22,24,47,324,217,1
67,22,299,1794,52596.82,0,20,44,170,129,1
205,49,723,5176.59,198443.54,5,31,112,446,277,1
93,15,333,2061.21,78368.98,0,25,48,187,146,1
74,5,265,1635.03,47131.52,1,26,46,163,102,1
48,5,141,803.76,11431.28,1,16,36,77,64,1
115,17,405,2567.64,100779.84,2,27,54,248,157,1
39,8,119,645.73,13476.01,1,20,23,71,48,1
32,5,80,392.55,4090.8,1,11,19,44,36,1
47,8,140,739.96,17758.95,1,18,21,84,56,1
17,2,52,228.4,1427.5,0,7,14,27,25,1
272,28,985,6861.3,407298.3,34,31,94,625,360,1
111,13,0,0,0,0,0,0,0,0,1
36,2,104,537.67,7698.49,6,14,22,59,45,1
31,5,98,485.51,7396.91,0,14,17,61,37,1
33,3,90,437.22,6927.18,0,13,16,51,39,1
53,6,160,873.51,17874.58,1,17,27,95,65,1
57,7,222,1129.42,42666.86,0,16,18,137,85,1
33,3,117,549.95,10370.51,0,12,14,73,44,1
465,68,1347,7956.58,1706686.76,34,26,34,786,561,1
108,14,315,1812.79,59182.25,14,20,34,204,111,1
84,11,0,0,0,0,0,0,0,0,1
19,3,0,0,0,0,0,0,0,0,1
126,64,694,4527.35,238097.56,6,26,66,427,267,1
17,3,0,0,0,0,0,0,0,0,1
36,6,121,615.58,9907.96,0,13,21,69,52,1
58,10,182,1047.39,24952.52,0,20,34,101,81,1
44,7,0,0,0,0,0,0,0,0,1
133,36,0,0,0,0,0,0,0,0,1
18,3,0,0,0,0,0,0,0,0,1
82,24,233,1364.91,29145.81,6,17,41,130,103,1
12,4,49,227.55,2205.47,0,12,13,28,21,1
87,21,338,2078.61,79077.73,0,25,46,198,140,1
7,2,14,50.19,175.66,0,7,5,9,5,1
7,2,14,50.19,175.66,0,7,5,9,5,1
23,2,79,391.38,4202.2,0,12,19,45,34,1
17,2,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,1
40,11,0,0,0,0,0,0,0,0,1
18,2,0,0,0,0,0,0,0,0,1
35,3,0,0,0,0,0,0,0,0,1
103,17,0,0,0,0,0,0,0,0,1
28,13,0,0,0,0,0,0,0,0,1
119,51,0,0,0,0,0,0,0,0,1
12,4,45,203.56,1772.67,0,11,12,26,19,1
126,111,958,6073.58,330373.16,3,19,62,603,355,1
36,5,0,0,0,0,0,0,0,0,1
33,2,79,401.91,2349.63,4,8,26,41,38,1
34,5,80,407,4439.97,4,12,22,40,40,1
17,5,44,190.16,2091.81,0,11,9,26,18,1
68,17,179,939.38,37133.1,5,21,17,115,64,1
20,3,39,173.92,2130.49,0,14,8,25,14,1
7,1,16,55.35,161.44,0,5,6,9,7,1
32,7,93,498.25,7408.8,0,18,23,55,38,1
12,4,45,203.56,1772.67,0,11,12,26,19,1
12,2,24,93.77,632.92,0,9,6,15,9,1
101,17,0,0,0,0,0,0,0,0,1
12,4,45,203.56,1772.67,0,11,12,26,19,1
146,50,876,5700.83,292267.81,4,20,71,512,364,1
81,6,200,1104.71,10581.98,29,8,38,109,91,1
12,4,49,227.55,2205.47,0,12,13,28,21,1
234,45,611,4473.7,301448.3,1,58,102,374,237,1
42,5,155,807.47,13371.62,2,12,25,86,69,1
249,51,725,5041.79,252625.98,7,30,94,411,314,1
225,55,767,5269.57,286532.85,0,29,88,437,330,1
12,4,45,203.56,1772.67,0,11,12,26,19,1
19,5,55,269.88,3546.98,1,16,14,32,23,1
44,12,154,860.08,23652.32,5,22,26,89,65,1
7,2,14,50.19,175.66,0,7,5,9,5,1
43,4,125,701.84,7223.09,4,13,36,68,57,1
12,4,45,203.56,1772.67,0,11,12,26,19,1
228,31,866,5741.02,381495.01,31,28,71,529,337,1
95,17,299,1766.16,56075.59,9,20,40,172,127,1
118,14,452,2797.8,85782.57,1,17,56,250,202,1
20,2,59,292.3,2123,0,12,19,36,23,1
7,2,13,44.97,134.92,0,6,5,8,5,1
12,4,49,224.66,2358.96,0,12,12,28,21,1
17,3,42,189.99,1761.72,0,12,11,25,17,1
9,1,32,125.02,541.76,0,6,9,19,13,1
8,1,19,65.73,219.1,0,5,6,11,8,1
12,2,24,93.77,632.92,0,9,6,15,9,1
8,1,15,53.77,225.85,0,7,5,9,6,1
24,3,56,249.73,3446.25,0,12,10,33,23,1
12,4,45,203.56,1772.67,0,11,12,26,19,1
12,4,49,224.66,2358.96,0,12,12,28,21,1
123,29,467,3016.55,118507.5,0,25,63,269,198,1
52,14,213,1183.13,39179.72,0,21,26,132,82,1
40,4,171,922.09,22259.16,0,17,25,100,71,1
12,4,45,203.56,1772.67,0,11,12,26,19,1
24,5,45,197.65,1408.29,3,9,12,26,19,1
8,2,17,64.73,226.54,0,7,7,10,7,1
8,2,17,64.73,226.54,0,7,7,10,7,1
8,2,17,64.73,226.54,0,7,7,10,7,1
8,2,17,64.73,226.54,0,7,7,10,7,1
47,9,147,816.52,22634.06,3,22,25,84,63,1
38,3,102,539.11,6334.55,6,13,26,55,47,1
162,2,938,6043.48,182874.17,0,10,77,472,466,1
237,36,898,6691.19,256814.15,22,28,147,495,403,1
100,25,423,2732.34,78353.86,4,20,68,228,195,1
71,6,193,1198.42,15703.49,20,16,58,98,95,1
61,13,236,1338.69,39430.58,6,18,33,128,108,1
45,12,109,559.09,14503.5,2,18,17,60,49,1
11,3,36,160.54,1348.53,0,12,10,22,14,1
526,80,1469,9339.24,1049575.36,30,22,60,856,613,1
63,13,161,868.16,16398.64,0,15,27,93,68,1
25,5,65,322.02,4681.72,1,18,13,44,21,1
19,3,58,284.6,3415.2,0,16,14,37,21,1
51,4,162,894.82,18575.74,11,19,27,103,59,1
8,2,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,0,0,1
4,1,9,27,67.5,0,5,3,6,3,1
33,4,90,454,11090.46,5,19,14,54,36,1
16,3,64,304.31,3814.78,3,13,14,37,27,1
22,6,87,422.64,10719.8,0,18,11,56,31,1
13,1,0,0,0,0,0,0,0,0,1
21,7,48,228.23,2424.99,0,15,12,31,17,1
48,7,83,418.68,4490.39,6,13,20,50,33,1
18,2,0,0,0,0,0,0,0,0,1
14,4,38,161.42,2623.1,0,13,6,23,15,1
84,13,222,1173.36,59979.37,11,22,17,143,79,1
6,1,14,46.51,93.01,0,4,6,8,6,1
10,2,14,46.51,139.52,0,6,4,10,4,1
23,3,56,256.76,2172.57,0,11,13,36,20,1
8,1,13,43.19,107.96,0,5,5,8,5,1
7,2,12,39.86,149.49,0,6,4,7,5,1
35,9,93,501.49,6308.69,0,17,25,56,37,1
23,5,54,267.53,4659.42,0,19,12,32,22,1
12,2,25,106.2,463.41,3,8,11,13,12,1
36,10,116,625.51,14386.7,4,21,21,70,46,1
502,95,1644,10775.74,1190340.29,33,23,71,962,682,1
32,5,95,446.54,8037.75,3,13,13,59,36,1
58,7,0,0,0,0,0,0,0,0,1
97,12,0,0,0,0,0,0,0,0,1
4,1,4,8,12,0,3,1,3,1,1
74,16,204,1100.03,12035.65,2,8,34,111,93,1
8,1,19,65.73,315.5,0,6,5,11,8,1
72,16,144,761.1,4359.02,0,6,33,81,63,1
41,16,0,0,0,0,0,0,0,0,1
15,1,91,411.64,6037.45,0,11,12,59,32,1
17,2,38,169.46,1728.48,0,13,8,23,18,1
37,33,1296,7387.77,1234239.38,0,29,23,1031,265,1
71,17,187,1085.98,24736.11,0,20,36,105,82,1
37,5,0,0,0,0,0,0,0,0,1
62,11,225,1306.65,38988.89,0,25,31,151,74,1
28,3,72,375.08,2790.6,0,12,25,41,31,1
23,3,93,442.2,5085.35,0,9,18,47,46,1
72,11,155,971.35,30099.77,3,37,40,88,67,1
77,14,230,1311.1,40008.45,0,19,33,124,106,1
119,22,367,2202,98618.14,8,22,42,196,171,1
54,11,136,742.48,19659.65,6,21,23,78,58,1
64,9,202,1096.11,35119.22,5,18,25,113,89,1
156,22,458,2768.33,165546.28,12,26,40,274,184,1
25,3,68,326.9,4045.39,7,12,16,35,33,1
89,11,266,1571.23,44416.07,6,19,41,144,122,1
22,5,62,276.48,4423.76,0,11,11,30,32,1
22,3,53,239.75,3007.76,0,12,11,30,23,1
23,6,36,160.54,944.71,4,9,13,19,17,1
17,3,54,237.19,3854.26,0,13,8,34,20,1
80,9,200,1091.89,22165.29,13,14,30,113,87,1
111,12,359,2162.03,105996.37,13,27,38,221,138,1
112,12,354,2124,105396.32,13,27,37,218,136,1
75,10,232,1295.71,56026.56,7,23,25,138,94,1
79,10,244,1362.73,60805.05,9,23,25,147,97,1
12,2,35,160.47,1203.55,0,12,12,20,15,1
47,9,118,644.21,15139,5,22,22,71,47,1
47,5,121,625.56,15326.24,1,18,18,72,49,1
23,2,0,0,0,0,0,0,0,0,1
98,19,249,1432.97,51032.11,0,23,31,153,96,1
161,25,0,0,0,0,0,0,0,0,1
115,8,232,1309.37,49635,6,23,27,143,89,1
4,3,21,84,646.8,0,11,5,14,7,1
84,15,396,2458.94,99870.94,4,22,52,204,192,1
88,12,196,1063.55,39085.39,18,21,22,119,77,1
11,5,0,0,0,0,0,0,0,0,1
26,4,87,438.86,5302.92,0,15,18,58,29,1
72,3,0,0,0,0,0,0,0,0,1
46,10,177,1008.98,34566.83,0,25,27,103,74,1
24,5,73,365,4669.85,0,15,17,44,29,1
6,1,12,41.51,124.54,0,6,5,7,5,1
20,2,64,307.67,3333.1,0,13,15,39,25,1
15,3,58,269.34,2361.94,0,12,13,39,19,1
8,1,24,96,555.43,0,9,7,15,9,1
121,19,513,2766.26,137887.36,24,16,26,351,162,1
53,6,0,0,0,0,0,0,0,0,1
6,1,12,41.51,124.54,0,6,5,7,5,1
15,3,46,213.62,2242.98,0,15,10,32,14,1
14,3,33,144.95,1295.46,0,13,8,22,11,1
12,1,0,0,0,0,0,0,0,0,1
34,7,130,661.37,19230.61,0,21,13,94,36,1
69,14,184,1058.9,21489.43,10,20,34,115,69,1
136,42,547,3477.58,115545.43,7,20,62,341,206,1
82,19,265,1624.26,35733.72,1,22,46,171,96,1
24,3,53,243,2187.03,0,12,12,35,18,1
46,4,214,1231.55,26742.14,1,19,35,134,80,1
35,1,138,762.25,9337.58,0,14,32,82,56,1
70,13,215,972.57,33877.71,13,11,12,139,76,1
94,11,275,1662.21,56722.86,1,26,40,170,105,1
17,3,41,182.84,1584.58,0,13,9,29,12,1
19,4,51,236.84,1953.9,0,11,14,30,21,1
16,2,34,144.43,1092.25,0,11,8,23,11,1
20,3,39,168.56,1133.07,0,11,9,28,11,1
51,1,204,1046.36,14021.41,1,10,25,137,67,1
28,2,92,446.93,5810.15,1,13,16,60,32,1
35,7,130,661.37,19230.61,0,21,13,94,36,1
14,3,42,187.3,1460.91,0,12,10,29,13,1
34,7,97,471.22,4877.17,0,9,20,51,46,1
14,1,35,145.95,802.71,0,9,9,24,11,1
25,3,82,413.64,6376.95,0,15,18,45,37,1
26,3,84,427.35,6241.51,0,15,19,47,37,1
26,2,79,387.64,4039.66,0,11,19,43,36,1
70,9,227,1281.16,39258.26,16,22,28,149,78,1
17,3,42,187.3,1758.5,0,13,9,29,13,1
20,3,36,155.59,1045.91,0,11,9,25,11,1
34,7,130,661.37,19230.61,0,21,13,94,36,1
34,7,130,661.37,19230.61,0,21,13,94,36,1
34,7,130,661.37,19230.61,0,21,13,94,36,1
19,3,34,146.95,1102.09,0,12,8,24,10,1
37,5,67,318.58,3783.11,1,15,12,48,19,1
20,2,0,0,0,0,0,0,0,0,1
17,1,39,181.11,1209.56,0,11,14,22,17,1
21,3,52,241.48,2612.38,0,14,11,35,17,1
39,3,134,722.57,14249.09,8,17,25,76,58,1
37,1,100,516.99,4322.06,0,11,25,62,38,1
10,2,18,66.61,373,0,8,5,11,7,1
32,3,97,493.48,5383.46,2,12,22,57,40,1
24,3,47,206.44,1548.29,4,9,12,27,20,1
10,2,12,38.04,152.16,1,6,3,8,4,1
20,10,77,338.21,7440.59,5,12,9,44,33,1
21,4,41,180.09,1485.7,2,11,10,26,15,1
91,7,95,494.9,5629.47,13,13,24,53,42,1
50,7,184,902.87,36630.64,0,16,14,113,71,1
24,3,73,315.5,6388.89,0,12,8,46,27,1
5,1,10,30,60,0,4,4,6,4,1
35,5,80,403.55,4381.42,0,12,21,42,38,1
150,28,0,0,0,0,0,0,0,0,1
113,25,0,0,0,0,0,0,0,0,1
17,3,53,232.79,3593.74,0,13,8,34,19,1
22,3,77,391.73,3952.96,0,12,22,40,37,1
168,26,564,4026.71,102009.91,9,24,117,317,247,1
87,24,0,0,0,0,0,0,0,0,1
231,22,487,3345.87,126335.35,65,30,87,268,219,1
25,2,46,198.81,937.24,7,6,14,24,22,1
19,3,52,241.48,2451.96,0,12,13,30,22,1
181,37,555,3366.68,199743.56,18,23,44,328,227,1
45,4,187,988.37,29651.11,4,18,21,117,70,1
20,2,45,194.49,1670.82,0,9,11,24,21,1
54,6,166,941.62,21751.48,2,21,30,100,66,1
5,1,15,53.77,225.85,0,7,5,9,6,1
4,1,7,19.65,39.3,0,4,3,4,3,1
4,1,7,19.65,39.3,0,4,3,4,3,1
4,1,7,19.65,39.3,0,4,3,4,3,1
4,1,7,19.65,39.3,0,4,3,4,3,1
51,7,131,701.84,14705.2,0,20,21,87,44,1
423,32,1181,6976.04,1025844.72,66,22,38,673,508,1
5,1,15,53.77,225.85,0,7,5,9,6,1
19,1,98,476.08,5818.78,0,11,18,58,40,1
6,1,12,39.86,149.49,0,6,4,7,5,1
19,1,80,388.64,4526.5,0,12,17,47,33,1
10,1,30,120,771.43,0,9,7,20,10,1
31,2,84,399.41,3594.69,4,9,18,48,36,1
34,7,119,641.69,11345,1,17,25,67,52,1
78,9,235,1364.73,42802.85,2,23,33,145,90,1
77,9,235,1358.62,43942.85,2,23,32,145,90,1
6,1,13,36.5,82.12,0,3,4,7,6,1
14,1,44,186.91,981.27,0,7,12,26,18,1
22,2,57,274.02,2671.69,6,12,16,31,26,1
33,7,111,613.12,11790.68,0,20,26,61,50,1
110,17,237,1301.57,41487.52,5,17,28,132,105,1
20,3,56,272.05,1861.37,0,10,19,30,26,1
54,6,166,941.62,21751.48,2,21,30,100,66,1
6,1,1,0,0,1,1,0,1,0,1
7,1,45,166.52,1141.85,0,6,7,29,16,1
67,5,309,1725.75,55302.55,1,15,32,167,140,1
18,4,72,325.7,8244.19,0,15,8,45,27,1
13,2,15,47.55,95.1,0,4,5,10,5,1
64,13,211,1256.34,37690.06,0,24,38,116,95,1
5,1,15,53.77,225.85,0,7,5,9,6,1
29,2,51,204,2244,6,8,8,29,22,1
28,2,68,311.78,1989.87,6,7,17,37,31,1
39,6,138,762.25,15925.61,0,18,28,73,65,1
155,23,534,3491.91,189081.51,9,29,64,295,239,1
5,1,11,38.05,133.19,1,7,4,7,4,1
10,2,23,82.45,412.27,0,6,6,13,10,1
41,5,126,635.59,13113.3,0,14,19,70,56,1
321,45,867,5600.33,569205.67,46,30,58,474,393,1
13,1,27,105.49,249.33,2,4,11,14,13,1
39,6,88,423.05,6232.9,0,13,15,54,34,1
78,12,191,1083.43,44274.92,11,25,26,106,85,1
14,2,29,96.34,899.14,3,7,3,21,8,1
10,2,20,71.7,501.89,0,7,5,10,10,1
9,2,26,96.21,360.79,0,5,8,14,12,1
51,7,175,997.58,23548.86,0,19,33,93,82,1
24,5,67,337.97,4668.27,0,17,16,41,26,1
121,24,0,0,0,0,0,0,0,0,1
128,22,399,2445.58,115609.42,10,26,46,247,164,1
90,11,389,2590.04,47699.98,0,17,84,207,182,1
49,9,164,884.34,17439.19,2,17,25,106,58,1
70,6,316,1783.46,60427.77,1,16,33,171,143,1
9,2,29,113.3,644.39,0,7,8,16,13,1
65,12,183,973.91,28074.1,0,17,23,105,78,1
13,2,12,36,72,0,4,4,8,4,1
11,2,16,55.35,161.44,0,5,6,9,7,1
19,5,32,142.7,1373.5,5,14,8,21,11,1
14,3,24,96,555.43,0,9,7,15,9,1
24,3,64,325.6,2721.07,0,13,21,37,27,1
19,3,37,167.37,1414.29,0,13,10,24,13,1
21,2,57,250.36,3864.96,0,13,8,38,19,1
41,5,117,595.23,7259.26,5,11,23,66,51,1
11,2,28,118.94,695.81,0,9,10,15,13,1
15,3,23,85.11,397.18,0,7,6,15,8,1
115,18,300,1793.18,52898.93,16,21,42,182,118,1
41,6,0,0,0,0,0,0,0,0,1
5,1,9,25.27,37.9,0,3,4,5,4,1
21,2,61,263.64,2738.9,4,11,9,44,17,1
48,6,209,1035.43,28991.96,6,14,17,141,68,1
